iteration,mean_tau,std_tau,mean_p,std_p
2.61000e+04,4.77029e-02,2.10835e-02,-3.84728e+02,2.91035e-01
2.62000e+04,3.08349e-02,1.40180e-02,-4.34817e+02,7.91092e-02
2.63000e+04,3.24747e-02,1.39761e-02,-3.45541e+02,1.84904e-01
2.64000e+04,2.48887e-02,9.21664e-03,-2.79991e+02,2.99722e-01
2.65000e+04,1.70231e-02,7.59026e-03,-2.59282e+02,1.07242e-01
2.66000e+04,1.37754e-02,4.31469e-03,-2.18318e+02,3.01022e-01
2.67000e+04,1.73002e-02,7.98053e-03,-1.99186e+02,1.11340e-01
2.68000e+04,2.76293e-02,1.12835e-02,-1.17268e+02,4.07050e-01
2.69000e+04,4.89379e-02,2.23306e-02,-1.92176e+01,3.76989e-01
2.70000e+04,2.58170e-02,1.07337e-02,1.21730e+01,6.82743e-02
2.71000e+04,2.56575e-02,8.37959e-03,6.29234e+01,1.59500e-01
2.72000e+04,4.69663e-02,1.82354e-02,6.48187e+01,1.09210e-01
2.73000e+04,2.89504e-02,1.30774e-02,1.26889e+02,1.88409e-01
2.74000e+04,3.54410e-02,1.35302e-02,1.51453e+02,1.00492e-01
2.75000e+04,2.28188e-02,1.19884e-02,1.52904e+02,6.75729e-02
2.76000e+04,2.18588e-02,1.24547e-02,2.23832e+02,9.13048e-02
2.77000e+04,2.34589e-02,9.21229e-03,2.44370e+02,7.01084e-02
2.78000e+04,3.83823e-02,1.91162e-02,2.50393e+02,2.43279e-01
2.79000e+04,3.64691e-02,1.55760e-02,2.97368e+02,1.23434e-01
2.80000e+04,4.86683e-02,2.02641e-02,3.11952e+02,1.44927e-01
2.81000e+04,3.66402e-02,1.62874e-02,2.57088e+02,4.77684e-02
2.82000e+04,4.17929e-02,1.53721e-02,2.97296e+02,1.43003e-01
2.83000e+04,5.84289e-02,2.12274e-02,3.02147e+02,1.95698e-01
2.84000e+04,3.59997e-02,1.30228e-02,2.88119e+02,1.69627e-01
2.85000e+04,4.08284e-02,1.18461e-02,2.95650e+02,5.84784e-02
2.86000e+04,3.11658e-02,1.44309e-02,2.78620e+02,1.11830e-01
2.87000e+04,2.03977e-02,8.10456e-03,3.02116e+02,3.14757e-01
2.88000e+04,2.30289e-02,7.15347e-03,2.84412e+02,7.19382e-02
2.89000e+04,1.57136e-02,5.17092e-03,2.60453e+02,2.44889e-01
