iteration,mean_tau,std_tau,mean_p,std_p
2.26000e+04,4.45401e-02,1.74209e-02,6.70857e+01,1.83939e-01
2.27000e+04,3.70717e-02,1.77289e-02,6.65150e+01,3.83653e-01
2.28000e+04,1.87824e-02,7.47479e-03,5.96042e+01,2.50717e-01
2.29000e+04,3.46157e-02,1.79088e-02,8.60963e+01,3.18181e-01
2.30000e+04,5.94616e-02,2.11717e-02,8.69211e+01,4.80666e-01
2.31000e+04,3.45437e-02,1.80239e-02,1.25922e+02,3.29360e-01
2.32000e+04,4.05861e-02,1.90178e-02,1.35975e+02,3.45851e-01
2.33000e+04,5.58489e-02,1.80053e-02,2.35698e+02,3.48026e-01
2.34000e+04,7.51334e-02,3.57475e-02,1.61837e+02,8.35755e-01
2.35000e+04,7.02167e-02,2.35168e-02,1.97748e+02,2.67815e-01
2.36000e+04,7.50906e-02,3.36649e-02,2.61205e+02,5.03872e-01
2.37000e+04,3.71639e-02,1.33490e-02,2.55771e+02,5.19646e-01
2.38000e+04,7.29787e-02,3.16712e-02,2.44863e+02,3.64082e-01
2.39000e+04,9.58526e-02,2.69594e-02,1.87321e+02,8.46164e-01
2.40000e+04,7.47692e-02,3.02019e-02,1.30204e+02,2.54183e+00
2.41000e+04,6.04864e-02,2.64084e-02,5.05690e+01,5.92135e+00
2.42000e+04,7.95396e-02,2.89523e-02,1.89429e+02,3.98149e+00
2.43000e+04,1.30918e-01,4.11676e-02,3.85105e+02,2.13727e+01
2.44000e+04,1.33652e-01,7.62083e-02,1.99565e+02,9.52516e+00
2.45000e+04,1.10694e-01,4.31842e-02,3.93983e+02,3.18489e+00
2.46000e+04,1.60390e-01,4.83303e-02,-3.81412e+02,5.84666e+00
2.47000e+04,6.43394e-02,1.97057e-02,-1.58546e+02,1.61829e+00
2.48000e+04,5.69532e-01,1.50250e-01,-1.49850e+01,4.33410e+00
2.49000e+04,1.87410e-01,9.04249e-02,-8.82495e+01,3.49447e+00
2.50000e+04,4.07955e-01,1.06403e-01,-2.31408e+02,2.82927e+00
2.51000e+04,7.69197e-01,3.21039e-01,-3.93873e+02,6.80904e+00
2.52000e+04,3.22394e-01,1.43616e-01,-3.72319e+02,5.42051e+00
2.53000e+04,2.08210e-01,6.10770e-02,-2.90890e+02,8.20936e-01
2.54000e+04,9.92820e-02,4.32599e-02,-3.95355e+02,8.73777e-01
2.55000e+04,1.26609e-01,3.49012e-02,-3.18140e+02,2.08392e-01
2.56000e+04,1.44217e-01,4.81006e-02,-3.07461e+02,2.94572e-01
