iteration,mean_tau,std_tau,mean_p,std_p
2.25000e+04,6.53677e-02,2.48605e-02,6.09798e+01,2.46658e-01
2.26000e+04,8.61475e-02,4.08523e-02,9.20184e+01,3.47762e-01
2.27000e+04,4.45363e-02,2.00491e-02,4.44592e+01,2.28039e-01
2.28000e+04,6.09945e-02,1.93549e-02,8.49632e+01,1.36700e-01
2.29000e+04,4.68258e-02,1.92878e-02,5.59108e+01,1.14646e-01
2.30000e+04,3.03576e-02,1.25783e-02,8.22162e+01,1.00731e-01
2.31000e+04,3.54742e-02,1.23971e-02,5.65444e+01,1.07859e-01
2.32000e+04,3.61023e-02,2.00224e-02,1.31350e+02,2.17274e-01
2.33000e+04,2.83078e-02,1.36204e-02,2.19747e+02,2.24812e-01
2.34000e+04,4.10506e-02,1.37925e-02,2.01977e+02,1.58050e-01
2.35000e+04,3.93723e-02,1.73574e-02,2.01691e+02,2.26291e-01
2.36000e+04,4.56575e-02,1.80238e-02,2.12524e+02,4.31802e-01
2.37000e+04,8.58001e-02,3.68175e-02,1.39688e+02,1.94315e-01
2.38000e+04,4.38943e-02,1.66916e-02,2.24416e+02,5.21439e-01
2.39000e+04,4.03167e-02,1.92212e-02,1.71307e+02,9.04313e-02
2.40000e+04,4.00728e-02,1.50390e-02,1.38778e+02,1.21144e-01
2.41000e+04,6.09042e-02,2.56256e-02,1.21151e+02,4.02583e-01
2.42000e+04,5.10326e-02,2.04220e-02,8.89405e+01,4.63158e-01
2.43000e+04,2.32665e-02,1.00561e-02,6.48566e+01,2.75480e-01
2.44000e+04,3.95985e-02,9.01438e-03,-5.36644e-01,4.79000e-01
2.45000e+04,4.08447e-01,1.33964e-01,5.72308e+01,3.04426e+00
2.46000e+04,6.25461e-01,2.00948e-01,1.98266e+00,5.07042e+00
2.47000e+04,2.44342e-01,1.12833e-01,-5.04558e+01,1.16358e+00
2.48000e+04,3.26520e-01,1.22657e-01,-6.57783e+01,1.48556e+00
2.49000e+04,2.17837e-01,9.26740e-02,-1.38816e+02,9.16424e-01
2.50000e+04,1.46089e-01,6.98854e-02,-1.06993e+02,3.94926e-01
2.51000e+04,1.61260e-01,4.84373e-02,-1.55654e+02,4.37194e-01
2.52000e+04,1.12112e-01,4.46531e-02,-1.89059e+02,5.82801e-01
2.53000e+04,1.24570e-01,4.31187e-02,-1.60485e+02,5.86673e-01
2.54000e+04,1.12190e-01,2.49766e-02,-1.48827e+02,2.31056e-01
2.55000e+04,8.34186e-02,2.80705e-02,-2.41794e+02,2.95048e-01
2.56000e+04,7.61296e-02,3.00641e-02,-1.37635e+02,1.99000e-01
2.57000e+04,5.19107e-02,2.54263e-02,-1.77884e+02,8.74228e-02
2.58000e+04,3.48937e-02,1.53165e-02,-1.99266e+02,1.66742e-01
2.59000e+04,2.90937e-02,9.69304e-03,-1.94630e+02,8.84311e-02
2.60000e+04,2.12591e-02,1.14961e-02,-1.54816e+02,1.61887e-01
2.61000e+04,2.65625e-02,1.08147e-02,-9.49806e+01,1.57158e-01
2.62000e+04,3.20925e-02,1.09026e-02,-7.42812e+01,1.53154e-01
2.63000e+04,2.94182e-02,1.35756e-02,-7.37831e+01,9.29345e-02
2.64000e+04,3.95681e-02,1.90965e-02,-3.10572e+01,1.97148e-01
2.65000e+04,3.47836e-02,1.68626e-02,-1.55428e+01,1.57367e-01
2.66000e+04,2.66268e-02,1.19049e-02,6.50074e+00,1.76715e-01
2.67000e+04,3.31470e-02,1.50031e-02,2.88477e+01,1.46846e-01
2.68000e+04,4.16155e-02,1.89854e-02,2.93692e+01,9.24626e-02
2.69000e+04,7.26686e-02,3.17820e-02,1.27869e+02,2.53487e-01
2.70000e+04,7.99254e-02,3.45680e-02,1.05443e+02,4.23345e-01
2.71000e+04,8.85878e-02,2.81377e-02,1.49466e+02,4.06494e-01
2.72000e+04,4.26319e-02,1.51155e-02,1.56237e+02,6.42093e-01
2.73000e+04,2.24143e-02,8.35722e-03,2.22362e+02,1.71677e-01
2.74000e+04,3.86192e-02,9.64614e-03,2.06928e+02,1.98024e-01
2.75000e+04,3.51809e-02,1.33465e-02,2.24389e+02,9.78109e-02
2.76000e+04,3.78008e-02,1.37877e-02,2.50684e+02,5.95117e-02
2.77000e+04,1.51886e-02,5.81180e-03,2.49680e+02,2.03777e-01
2.78000e+04,2.30133e-02,9.22559e-03,2.71261e+02,1.00592e-01
2.79000e+04,1.58063e-02,4.48448e-03,2.26591e+02,1.60291e-01
2.80000e+04,1.86009e-02,8.05000e-03,2.34190e+02,1.00897e-01
2.81000e+04,2.34798e-02,8.07287e-03,2.54134e+02,1.83699e-01
2.82000e+04,2.59962e-02,7.85444e-03,2.87558e+02,2.31705e-01
2.83000e+04,4.68462e-02,1.62408e-02,3.06767e+02,2.54014e-01
2.84000e+04,2.35727e-02,8.48972e-03,2.71766e+02,9.51905e-02
2.85000e+04,2.82068e-02,1.20499e-02,3.20864e+02,2.69564e-01
2.86000e+04,3.35479e-02,1.48952e-02,2.67534e+02,1.61785e-01
2.87000e+04,1.20710e-02,4.29804e-03,2.61062e+02,9.60631e-02
2.88000e+04,1.38224e-02,5.40176e-03,2.66041e+02,7.14977e-02
2.89000e+04,1.43211e-02,8.82161e-03,2.69413e+02,2.82372e-02
2.90000e+04,2.14731e-02,8.73187e-03,2.71871e+02,1.49146e-01
2.91000e+04,3.15147e-02,1.18280e-02,2.49310e+02,2.74951e-01
2.92000e+04,2.79798e-02,8.83691e-03,2.48678e+02,1.53270e-01
2.93000e+04,3.91593e-02,1.82811e-02,2.52174e+02,2.82566e-01
2.94000e+04,1.16976e-02,4.50655e-03,2.23317e+02,9.17370e-02
2.95000e+04,1.40855e-02,5.21119e-03,2.35664e+02,1.89851e-01
2.96000e+04,1.03782e-02,4.00377e-03,1.97490e+02,1.17484e-01
2.97000e+04,8.10410e-03,3.44326e-03,2.08781e+02,1.05621e-01
