t,x,y,z
1.58800,11.07600,3.85860,4.70120
1.59200,11.07500,3.84980,4.68440
1.59600,11.07300,3.84090,4.66760
1.60000,11.07100,3.83180,4.65110
1.60400,11.06900,3.82250,4.63480
1.60800,11.06700,3.81290,4.61860
1.61200,11.06500,3.80320,4.60270
1.61600,11.06400,3.79330,4.58700
1.62000,11.06100,3.78310,4.57150
1.62400,11.05900,3.77270,4.55620
1.62800,11.05700,3.76220,4.54090
1.63200,11.05500,3.75150,4.52580
1.63600,11.05300,3.74060,4.51080
1.64000,11.05100,3.72980,4.49590
1.64400,11.04800,3.71880,4.48090
1.64800,11.04600,3.70780,4.46580
1.65200,11.04400,3.69680,4.45090
1.65600,11.04100,3.68580,4.43590
1.66000,11.03900,3.67480,4.42090
1.66400,11.03600,3.66370,4.40580
1.66800,11.03400,3.65270,4.39070
1.67200,11.03100,3.64170,4.37550
1.67600,11.02800,3.63070,4.36020
1.68000,11.02600,3.61980,4.34470
1.68400,11.02300,3.60900,4.32930
1.68800,11.02000,3.59820,4.31370
1.69200,11.01800,3.58750,4.29810
1.69600,11.01500,3.57690,4.28250
1.70000,11.01200,3.56640,4.26680
1.70400,11.00900,3.55600,4.25100
1.70800,11.00700,3.54570,4.23520
1.71200,11.00400,3.53560,4.21940
1.71600,11.00100,3.52540,4.20350
1.72000,10.99800,3.51540,4.18740
1.72400,10.99500,3.50540,4.17130
1.72800,10.99200,3.49560,4.15530
1.73200,10.98800,3.48580,4.13920
1.73600,10.98500,3.47620,4.12300
1.74000,10.98200,3.46660,4.10680
1.74400,10.97900,3.45710,4.09040
1.74800,10.97600,3.44760,4.07410
1.75200,10.97200,3.43820,4.05770
1.75600,10.96900,3.42880,4.04130
1.76000,10.96600,3.41960,4.02500
1.76400,10.96200,3.41040,4.00860
1.76800,10.95900,3.40130,3.99230
1.77200,10.95500,3.39230,3.97610
1.77600,10.95200,3.38330,3.95980
1.78000,10.94800,3.37440,3.94350
1.78400,10.94400,3.36550,3.92720
1.78800,10.94000,3.35660,3.91100
1.79200,10.93700,3.34780,3.89490
1.79600,10.93300,3.33900,3.87880
1.80000,10.92900,3.33020,3.86270
1.80400,10.92400,3.32130,3.84670
1.80800,10.92000,3.31240,3.83060
1.81200,10.91600,3.30360,3.81470
1.81600,10.91100,3.29470,3.79890
1.82000,10.90700,3.28570,3.78330
1.82400,10.90200,3.27670,3.76770
1.82800,10.89700,3.26760,3.75220
1.83200,10.89300,3.25850,3.73680
1.83600,10.88800,3.24930,3.72160
1.84000,10.88300,3.24000,3.70660
1.84400,10.87700,3.23060,3.69170
1.84800,10.87200,3.22110,3.67690
1.85200,10.86700,3.21160,3.66220
1.85600,10.86100,3.20200,3.64780
1.86000,10.85500,3.19240,3.63350
1.86400,10.84900,3.18250,3.61950
1.86800,10.84300,3.17260,3.60560
1.87200,10.83700,3.16260,3.59170
1.87600,10.83100,3.15250,3.57800
1.88000,10.82400,3.14240,3.56460
1.88400,10.81700,3.13200,3.55130
1.88800,10.81000,3.12170,3.53820
1.89200,10.80300,3.11120,3.52510
1.89600,10.79600,3.10070,3.51210
1.90000,10.78900,3.09020,3.49940
1.90400,10.78200,3.07960,3.48690
1.90800,10.77400,3.06910,3.47450
1.91200,10.76600,3.05840,3.46220
1.91600,10.75800,3.04770,3.45010
1.92000,10.75000,3.03700,3.43810
1.92400,10.74200,3.02630,3.42610
1.92800,10.73300,3.01550,3.41430
1.93200,10.72500,3.00470,3.40230
1.93600,10.71600,2.99390,3.39060
1.94000,10.70700,2.98310,3.37910
1.94400,10.69700,2.97220,3.36760
1.94800,10.68800,2.96130,3.35620
1.95200,10.67800,2.95050,3.34510
1.95600,10.66800,2.93960,3.33400
1.96000,10.65800,2.92880,3.32300
1.96400,10.64700,2.91790,3.31220
1.96800,10.63700,2.90710,3.30150
1.97200,10.62700,2.89630,3.29110
1.97600,10.61600,2.88560,3.28070
1.98000,10.60500,2.87490,3.27050
1.98400,10.59400,2.86420,3.26050
1.98800,10.58300,2.85370,3.25050
1.99200,10.57200,2.84310,3.24080
1.99600,10.56100,2.83270,3.23100
2.00000,10.54900,2.82230,3.22150
2.00400,10.53800,2.81190,3.21200
2.00800,10.52700,2.80170,3.20280
2.01200,10.51500,2.79150,3.19350
2.01600,10.50300,2.78140,3.18450
2.02000,10.49200,2.77140,3.17550
2.02400,10.48000,2.76140,3.16670
2.02800,10.46800,2.75160,3.15790
2.03200,10.45700,2.74190,3.14940
2.03600,10.44500,2.73230,3.14090
2.04000,10.43300,2.72280,3.13260
2.04400,10.42200,2.71350,3.12440
2.04800,10.41000,2.70420,3.11630
2.05200,10.39800,2.69510,3.10840
2.05600,10.38700,2.68610,3.10050
2.06000,10.37500,2.67720,3.09270
2.06400,10.36400,2.66850,3.08510
2.06800,10.35200,2.65990,3.07750
2.07200,10.34100,2.65130,3.07020
2.07600,10.32900,2.64290,3.06290
2.08000,10.31800,2.63460,3.05560
2.08400,10.30700,2.62640,3.04850
2.08800,10.29500,2.61840,3.04140
2.09200,10.28400,2.61040,3.03440
2.09600,10.27300,2.60250,3.02750
2.10000,10.26200,2.59480,3.02070
2.10400,10.25100,2.58710,3.01390
2.10800,10.24000,2.57960,3.00720
2.11200,10.22900,2.57220,3.00060
2.11600,10.21800,2.56490,2.99400
2.12000,10.20700,2.55760,2.98760
2.12400,10.19600,2.55050,2.98130
2.12800,10.18500,2.54350,2.97510
2.13200,10.17400,2.53660,2.96890
2.13600,10.16300,2.52970,2.96280
2.14000,10.15200,2.52300,2.95680
2.14400,10.14100,2.51640,2.95090
2.14800,10.13000,2.50980,2.94500
2.15200,10.11900,2.50340,2.93910
2.15600,10.10800,2.49690,2.93330
2.16000,10.09700,2.49060,2.92750
2.16400,10.08600,2.48430,2.92180
2.16800,10.07500,2.47810,2.91600
2.17200,10.06400,2.47210,2.91050
2.17600,10.05300,2.46620,2.90490
2.18000,10.04200,2.46030,2.89940
2.18400,10.03200,2.45440,2.89400
2.18800,10.02100,2.44870,2.88850
2.19200,10.01000,2.44300,2.88310
2.19600,9.99880,2.43730,2.87780
2.20000,9.98790,2.43180,2.87240
2.20400,9.97690,2.42630,2.86720
2.20800,9.96600,2.42080,2.86200
2.21200,9.95510,2.41530,2.85680
2.21600,9.94420,2.40990,2.85180
2.22000,9.93340,2.40460,2.84670
2.22400,9.92250,2.39920,2.84160
2.22800,9.91160,2.39390,2.83670
2.23200,9.90070,2.38860,2.83170
2.23600,9.88980,2.38340,2.82680
2.24000,9.87890,2.37830,2.82180
2.24400,9.86800,2.37310,2.81690
2.24800,9.85720,2.36800,2.81190
2.25200,9.84630,2.36300,2.80700
2.25600,9.83550,2.35810,2.80220
2.26000,9.82460,2.35320,2.79730
2.26400,9.81390,2.34840,2.79260
2.26800,9.80310,2.34370,2.78790
2.27200,9.79240,2.33900,2.78320
2.27600,9.78170,2.33430,2.77850
2.28000,9.77110,2.32980,2.77390
2.28400,9.76040,2.32530,2.76920
2.28800,9.74980,2.32090,2.76460
2.29200,9.73910,2.31660,2.76010
2.29600,9.72850,2.31220,2.75550
2.30000,9.71790,2.30790,2.75100
2.30400,9.70740,2.30370,2.74650
2.30800,9.69690,2.29950,2.74200
2.31200,9.68650,2.29550,2.73760
2.31600,9.67610,2.29150,2.73320
2.32000,9.66570,2.28760,2.72880
2.32400,9.65530,2.28370,2.72450
2.32800,9.64490,2.27990,2.72020
2.33200,9.63450,2.27620,2.71590
2.33600,9.62420,2.27240,2.71170
2.34000,9.61380,2.26890,2.70750
2.34400,9.60340,2.26540,2.70320
2.34800,9.59300,2.26200,2.69890
2.35200,9.58260,2.25870,2.69460
2.35600,9.57210,2.25540,2.69020
2.36000,9.56160,2.25220,2.68590
2.36400,9.55100,2.24900,2.68160
2.36800,9.54050,2.24590,2.67730
2.37200,9.52990,2.24280,2.67300
2.37600,9.51930,2.23980,2.66880
2.38000,9.50860,2.23680,2.66460
2.38400,9.49800,2.23390,2.66040
2.38800,9.48740,2.23090,2.65610
2.39200,9.47670,2.22810,2.65190
2.39600,9.46600,2.22520,2.64760
2.40000,9.45520,2.22250,2.64330
2.40400,9.44460,2.21980,2.63910
2.40800,9.43390,2.21720,2.63500
2.41200,9.42340,2.21460,2.63080
2.41600,9.41280,2.21210,2.62670
2.42000,9.40220,2.20960,2.62250
2.42400,9.39170,2.20720,2.61840
2.42800,9.38110,2.20490,2.61440
2.43200,9.37060,2.20260,2.61040
2.43600,9.36000,2.20040,2.60640
2.44000,9.34960,2.19820,2.60240
2.44400,9.33910,2.19610,2.59840
2.44800,9.32870,2.19410,2.59450
2.45200,9.31830,2.19220,2.59060
2.45600,9.30790,2.19030,2.58680
2.46000,9.29760,2.18850,2.58310
2.46400,9.28730,2.18670,2.57940
2.46800,9.27710,2.18500,2.57580
2.47200,9.26690,2.18340,2.57230
2.47600,9.25670,2.18180,2.56880
2.48000,9.24640,2.18030,2.56540
2.48400,9.23620,2.17870,2.56190
2.48800,9.22590,2.17730,2.55860
2.49200,9.21560,2.17590,2.55520
2.49600,9.20530,2.17450,2.55190
2.50000,9.19510,2.17320,2.54870
2.50400,9.18500,2.17170,2.54580
2.50800,9.17490,2.17030,2.54300
2.51200,9.16480,2.16880,2.54030
2.51600,9.15480,2.16750,2.53770
2.52000,9.14470,2.16610,2.53510
2.52400,9.13460,2.16480,2.53260
2.52800,9.12460,2.16350,2.53030
2.53200,9.11470,2.16230,2.52810
2.53600,9.10480,2.16110,2.52600
2.54000,9.09490,2.15990,2.52410
2.54400,9.08500,2.15880,2.52220
2.54800,9.07490,2.15760,2.52040
2.55200,9.06490,2.15640,2.51850
2.55600,9.05490,2.15520,2.51680
2.56000,9.04500,2.15400,2.51520
2.56400,9.03520,2.15290,2.51370
2.56800,9.02540,2.15170,2.51220
2.57200,9.01570,2.15070,2.51090
2.57600,9.00610,2.14960,2.50960
2.58000,8.99650,2.14860,2.50850
2.58400,8.98690,2.14750,2.50740
2.58800,8.97740,2.14640,2.50640
2.59200,8.96780,2.14540,2.50540
2.59600,8.95820,2.14430,2.50440
2.60000,8.94870,2.14330,2.50340
2.60400,8.93910,2.14230,2.50240
2.60800,8.92960,2.14130,2.50130
2.61200,8.92020,2.14030,2.50040
2.61600,8.91090,2.13940,2.49960
2.62000,8.90160,2.13850,2.49890
2.62400,8.89230,2.13760,2.49820
2.62800,8.88290,2.13670,2.49750
2.63200,8.87360,2.13580,2.49690
2.63600,8.86420,2.13490,2.49610
2.64000,8.85490,2.13400,2.49540
2.64400,8.84570,2.13310,2.49490
2.64800,8.83650,2.13210,2.49440
2.65200,8.82740,2.13110,2.49400
2.65600,8.81830,2.13000,2.49360
2.66000,8.80920,2.12900,2.49320
2.66400,8.80000,2.12790,2.49280
2.66800,8.79090,2.12690,2.49240
2.67200,8.78180,2.12590,2.49210
2.67600,8.77280,2.12490,2.49180
2.68000,8.76380,2.12390,2.49150
2.68400,8.75490,2.12300,2.49130
2.68800,8.74610,2.12210,2.49120
2.69200,8.73730,2.12130,2.49100
2.69600,8.72860,2.12050,2.49090
2.70000,8.71980,2.11980,2.49080
2.70400,8.71100,2.11900,2.49060
2.70800,8.70230,2.11830,2.49050
2.71200,8.69360,2.11750,2.49030
2.71600,8.68490,2.11670,2.49020
2.72000,8.67630,2.11590,2.49010
2.72400,8.66770,2.11510,2.49010
2.72800,8.65910,2.11420,2.49000
2.73200,8.65060,2.11340,2.49000
2.73600,8.64200,2.11250,2.48990
2.74000,8.63350,2.11170,2.48990
2.74400,8.62510,2.11090,2.48990
2.74800,8.61660,2.11000,2.48980
2.75200,8.60820,2.10930,2.48980
2.75600,8.59990,2.10850,2.48980
2.76000,8.59160,2.10780,2.48980
2.76400,8.58350,2.10720,2.48990
2.76800,8.57540,2.10650,2.49000
2.77200,8.56720,2.10590,2.49010
2.77600,8.55910,2.10530,2.49020
2.78000,8.55100,2.10470,2.49030
2.78400,8.54280,2.10420,2.49030
2.78800,8.53470,2.10360,2.49030
2.79200,8.52650,2.10300,2.49030
2.79600,8.51850,2.10250,2.49040
