t,x,y,z
1.09800,11.02000,2.96910,3.48890
1.10000,11.01500,2.96030,3.48210
1.10200,11.01100,2.95140,3.47560
1.10400,11.00700,2.94250,3.46900
1.10600,11.00300,2.93360,3.46260
1.10800,10.99800,2.92470,3.45620
1.11000,10.99400,2.91580,3.44980
1.11200,10.98900,2.90690,3.44350
1.11400,10.98500,2.89800,3.43720
1.11600,10.98000,2.88910,3.43100
1.11800,10.97600,2.88020,3.42490
1.12000,10.97100,2.87120,3.41880
1.12200,10.96700,2.86220,3.41280
1.12400,10.96200,2.85320,3.40690
1.12600,10.95700,2.84430,3.40100
1.12800,10.95200,2.83530,3.39520
1.13000,10.94800,2.82630,3.38940
1.13200,10.94300,2.81730,3.38370
1.13400,10.93800,2.80840,3.37800
1.13600,10.93300,2.79940,3.37240
1.13800,10.92800,2.79050,3.36680
1.14000,10.92300,2.78150,3.36130
1.14200,10.91800,2.77260,3.35590
1.14400,10.91300,2.76380,3.35050
1.14600,10.90800,2.75500,3.34520
1.14800,10.90200,2.74620,3.33990
1.15000,10.89700,2.73740,3.33470
1.15200,10.89200,2.72870,3.32950
1.15400,10.88700,2.72000,3.32440
1.15600,10.88100,2.71130,3.31950
1.15800,10.87600,2.70270,3.31460
1.16000,10.87100,2.69410,3.30970
1.16200,10.86500,2.68560,3.30480
1.16400,10.86000,2.67720,3.30000
1.16600,10.85400,2.66880,3.29530
1.16800,10.84900,2.66040,3.29050
1.17000,10.84300,2.65210,3.28590
1.17200,10.83800,2.64390,3.28140
1.17400,10.83200,2.63570,3.27700
1.17600,10.82600,2.62750,3.27270
1.17800,10.82000,2.61940,3.26840
1.18000,10.81500,2.61130,3.26400
1.18200,10.80900,2.60330,3.25980
1.18400,10.80300,2.59530,3.25560
1.18600,10.79700,2.58740,3.25160
1.18800,10.79100,2.57960,3.24760
1.19000,10.78500,2.57170,3.24360
1.19200,10.77900,2.56400,3.23970
1.19400,10.77300,2.55620,3.23590
1.19600,10.76700,2.54850,3.23210
1.19800,10.76000,2.54090,3.22840
1.20000,10.75400,2.53340,3.22470
1.20200,10.74800,2.52590,3.22100
1.20400,10.74200,2.51840,3.21730
1.20600,10.73500,2.51110,3.21360
1.20800,10.72900,2.50380,3.21010
1.21000,10.72200,2.49650,3.20650
1.21200,10.71600,2.48920,3.20300
1.21400,10.70900,2.48210,3.19960
1.21600,10.70300,2.47490,3.19620
1.21800,10.69600,2.46780,3.19280
1.22000,10.69000,2.46060,3.18940
1.22200,10.68300,2.45350,3.18600
1.22400,10.67700,2.44630,3.18270
1.22600,10.67000,2.43920,3.17940
1.22800,10.66300,2.43190,3.17620
1.23000,10.65700,2.42470,3.17290
1.23200,10.65000,2.41740,3.16970
1.23400,10.64300,2.41000,3.16640
1.23600,10.63700,2.40250,3.16320
1.23800,10.63000,2.39490,3.15990
1.24000,10.62400,2.38730,3.15670
1.24200,10.61700,2.37950,3.15350
1.24400,10.61000,2.37180,3.15030
1.24600,10.60400,2.36400,3.14720
1.24800,10.59700,2.35610,3.14420
1.25000,10.59100,2.34820,3.14110
1.25200,10.58400,2.34020,3.13810
1.25400,10.57700,2.33210,3.13520
1.25600,10.57100,2.32400,3.13220
1.25800,10.56400,2.31590,3.12920
1.26000,10.55700,2.30770,3.12620
1.26200,10.55000,2.29960,3.12330
1.26400,10.54300,2.29150,3.12050
1.26600,10.53600,2.28340,3.11760
1.26800,10.53000,2.27530,3.11480
1.27000,10.52300,2.26730,3.11210
1.27200,10.51600,2.25930,3.10940
1.27400,10.50900,2.25140,3.10670
1.27600,10.50100,2.24350,3.10420
1.27800,10.49400,2.23570,3.10180
1.28000,10.48700,2.22800,3.09940
1.28200,10.48000,2.22040,3.09710
1.28400,10.47300,2.21290,3.09490
1.28600,10.46500,2.20540,3.09280
1.28800,10.45800,2.19820,3.09070
1.29000,10.45100,2.19090,3.08870
1.29200,10.44300,2.18380,3.08680
1.29400,10.43600,2.17670,3.08490
1.29600,10.42800,2.16980,3.08300
1.29800,10.42100,2.16300,3.08110
1.30000,10.41300,2.15620,3.07930
1.30200,10.40500,2.14960,3.07760
1.30400,10.39700,2.14310,3.07580
1.30600,10.39000,2.13680,3.07420
1.30800,10.38200,2.13050,3.07250
1.31000,10.37400,2.12440,3.07090
1.31200,10.36600,2.11840,3.06930
1.31400,10.35800,2.11250,3.06770
1.31600,10.35000,2.10660,3.06620
1.31800,10.34200,2.10090,3.06470
1.32000,10.33400,2.09530,3.06310
1.32200,10.32600,2.08980,3.06160
1.32400,10.31700,2.08440,3.06010
1.32600,10.30900,2.07910,3.05860
1.32800,10.30100,2.07380,3.05710
1.33000,10.29300,2.06870,3.05550
1.33200,10.28400,2.06360,3.05400
1.33400,10.27600,2.05860,3.05230
1.33600,10.26800,2.05370,3.05060
1.33800,10.25900,2.04890,3.04890
1.34000,10.25100,2.04420,3.04710
1.34200,10.24300,2.03960,3.04540
1.34400,10.23400,2.03510,3.04370
1.34600,10.22600,2.03070,3.04190
1.34800,10.21700,2.02630,3.04010
1.35000,10.20900,2.02200,3.03820
1.35200,10.20000,2.01780,3.03630
1.35400,10.19200,2.01360,3.03440
1.35600,10.18300,2.00960,3.03240
1.35800,10.17500,2.00550,3.03040
1.36000,10.16600,2.00160,3.02840
1.36200,10.15800,1.99770,3.02630
1.36400,10.14900,1.99390,3.02410
1.36600,10.14000,1.99010,3.02190
1.36800,10.13100,1.98630,3.01960
1.37000,10.12300,1.98260,3.01720
1.37200,10.11400,1.97890,3.01480
1.37400,10.10500,1.97520,3.01230
1.37600,10.09500,1.97140,3.00970
